usage_id,customer_id,service_type,usage_amount,usage_date,usage_time
6342,8206,call,976.8,2022-09-29,06:25:55
6343,8192,data,506.82,2023-10-12,14:10:08
6344,9279,data,994.82,2023-05-27,05:51:02
6345,4023,call,258.64,2023-11-11,11:28:10
6346,6557,call,514.17,2022-04-18,17:26:55
6347,110,data,211.12,2022-04-23,01:06:04
6348,6127,call,773.02,2022-03-07,16:33:43
6349,6261,call,407.02,2023-10-08,19:24:59
6350,5894,data,252.13,2023-02-11,01:08:27
6351,1908,SMS,140.38,2023-12-01,15:27:51
6352,1493,SMS,400.66,2023-12-06,13:45:38
6353,7813,data,669.57,2022-07-23,12:34:13
6354,8712,call,321.03,2022-03-23,15:17:08
6355,2287,SMS,214.9,2022-01-26,10:42:59
6356,1064,data,308.28,2022-10-30,17:12:53
6357,5665,data,119.13,2022-11-11,15:00:39
6358,2435,data,153.5,2022-07-03,06:39:59
6359,8872,data,84.84,2022-09-13,18:48:06
6360,1217,data,343.59,2023-01-07,09:10:30
6361,9602,data,246.02,2022-03-19,21:14:39
6362,756,call,232.81,2022-05-13,13:47:22
6363,9629,data,453.16,2022-03-15,22:35:19
6364,2734,data,323.13,2022-07-26,15:20:15
6365,5176,data,422.98,2022-11-01,11:27:12
6366,9408,data,500.17,2022-02-22,07:09:34
6367,5436,call,810.21,2022-03-01,08:43:18
6368,1075,call,8.26,2022-07-15,12:00:32
6369,7543,data,118.19,2022-11-17,21:00:00
6370,8337,data,616.22,2022-08-20,17:53:01
6371,5699,data,578.63,2022-04-14,22:19:07
6372,2216,data,107.48,2022-07-25,18:05:47
6373,4741,call,270.5,2022-08-31,15:22:22
6374,7795,call,337.97,2023-10-25,17:08:36
6375,3140,SMS,462.77,2022-06-11,14:09:30
6376,9257,data,195.42,2023-04-04,09:00:50
6377,8724,SMS,582.41,2023-03-03,08:26:58
6378,1952,data,348.45,2022-11-09,04:41:08
6379,4783,data,772.82,2022-06-16,06:34:08
6380,3618,SMS,447.09,2022-03-21,19:10:36
6381,8400,data,664.91,2023-05-18,19:26:21
6382,5723,data,936.43,2023-05-29,18:37:03
6383,500,data,648.62,2023-05-25,08:06:16
6384,7925,data,565.91,2022-12-18,09:31:30
6385,7217,call,685.65,2023-08-17,15:03:32
6386,8949,call,536.01,2023-09-30,00:47:30
6387,8768,SMS,852.36,2023-02-21,16:47:35
6388,8912,SMS,578.17,2022-06-14,03:40:32
6389,8553,SMS,501.75,2022-07-29,03:02:51
6390,8887,call,753.89,2022-11-04,16:17:49
6391,7836,data,212.55,2022-11-07,01:15:04
6392,9249,SMS,139.62,2022-01-05,15:59:02
6393,5375,call,373.2,2023-11-06,14:41:52
6394,9926,SMS,205.28,2023-08-02,21:35:10
6395,8792,call,226.15,2023-02-17,03:39:58
6396,6848,call,909.93,2023-02-09,12:24:24
6397,6604,data,696.04,2022-06-04,16:13:44
6398,2627,data,30.14,2023-10-16,00:50:47
6399,305,data,631.85,2023-08-09,12:04:06
6400,6199,call,279.36,2022-12-19,01:21:54
6401,3358,call,607.51,2022-01-18,01:40:11
6402,7030,data,647.81,2023-05-08,02:39:08
6403,8622,data,569.77,2023-08-03,15:29:39
6404,7585,SMS,426.21,2023-07-09,22:17:34
6405,6840,data,644.41,2022-03-21,17:24:35
6406,293,data,136.18,2023-09-23,10:30:45
6407,5820,SMS,131.72,2023-08-28,16:50:14
6408,7852,call,564.0,2022-05-12,15:08:17
6409,4890,SMS,427.02,2023-08-29,13:02:46
6410,8218,call,426.11,2022-06-15,18:38:18
6411,5448,SMS,658.31,2022-01-18,14:31:03
6412,8601,call,277.5,2023-10-05,17:09:35
6413,215,call,512.27,2022-02-04,14:54:11
6414,5065,call,381.51,2023-07-09,22:53:15
6415,309,call,510.82,2022-06-20,08:03:10
6416,997,SMS,821.41,2022-04-18,07:23:11
6417,6079,SMS,783.02,2023-02-26,21:54:55
6418,166,call,29.97,2022-10-31,23:49:11
6419,1837,call,958.57,2022-08-06,15:02:01
6420,9966,call,78.77,2022-04-02,12:15:28
6421,2328,data,258.59,2022-08-14,16:29:07
6422,1946,call,574.45,2023-04-14,21:08:37
6423,9865,data,45.25,2022-01-30,09:14:55
6424,6539,data,980.3,2023-01-10,21:32:49
6425,8216,data,496.16,2022-12-29,02:01:27
6426,2907,SMS,482.5,2023-09-09,18:12:45
6427,7972,data,260.18,2022-02-27,03:47:24
6428,9915,call,832.31,2022-08-15,23:22:13
6429,134,SMS,879.53,2023-02-26,22:20:51
6430,4252,call,879.13,2023-06-05,23:22:19
6431,6901,data,516.18,2023-08-06,22:27:42
6432,7908,SMS,763.6,2023-11-23,18:03:20
6433,3210,call,427.05,2022-10-13,19:14:58
6434,1077,data,899.99,2023-03-01,18:27:03
6435,5064,data,493.64,2022-04-09,11:44:24
6436,1321,SMS,132.97,2022-08-12,18:50:14
6437,2932,call,459.22,2023-03-23,01:06:47
6438,6361,SMS,50.47,2023-06-24,23:38:16
6439,7304,call,148.9,2023-08-09,13:53:40
6440,3570,data,528.2,2023-12-16,20:11:21
6441,7908,data,711.44,2023-03-31,22:32:23
6442,6554,call,929.74,2023-03-30,17:35:40
6443,5883,call,753.09,2022-05-02,03:09:52
6444,698,SMS,670.72,2022-12-06,07:34:44
6445,9904,SMS,330.36,2022-01-30,07:43:30
6446,2547,call,78.28,2022-10-25,11:24:43
6447,6192,SMS,496.24,2023-02-14,02:38:55
6448,5284,SMS,805.72,2022-12-29,19:28:15
6449,7619,call,98.47,2023-07-14,15:17:37
6450,4791,SMS,90.43,2023-02-24,13:41:51
6451,3302,SMS,566.3,2022-04-12,14:16:10
6452,9632,data,362.56,2022-09-02,08:55:14
6453,4245,data,246.04,2023-03-25,08:43:10
6454,5260,call,511.41,2022-04-02,13:08:42
6455,372,call,71.41,2023-06-07,10:58:32
6456,6682,SMS,414.38,2022-06-16,16:32:23
6457,1088,call,493.25,2022-01-18,10:27:27
6458,9451,SMS,229.71,2022-11-15,19:47:32
6459,5140,call,181.5,2022-07-26,07:53:24
6460,6628,data,685.58,2022-04-17,16:57:52
6461,9177,call,295.0,2022-10-02,09:55:00
6462,9338,SMS,692.56,2023-09-30,07:37:05
6463,7041,call,392.16,2023-08-25,22:11:08
6464,7611,SMS,724.03,2022-12-29,23:37:57
6465,7395,SMS,603.58,2022-05-10,02:46:39
6466,6620,SMS,554.47,2023-01-17,04:03:05
6467,7813,call,361.9,2023-04-15,00:00:02
6468,9156,call,885.62,2023-09-07,14:50:32
6469,4140,call,95.0,2022-11-01,03:56:14
6470,8144,SMS,236.94,2022-07-18,12:38:37
6471,7027,data,297.84,2023-06-23,20:02:22
6472,6609,SMS,413.36,2022-05-08,16:58:50
6473,350,SMS,994.61,2023-11-06,08:05:08
6474,2406,SMS,204.3,2023-02-24,04:05:35
6475,5831,data,65.72,2022-10-02,13:57:09
6476,9263,call,865.31,2023-05-06,11:20:01
6477,8873,SMS,311.29,2023-12-13,00:38:28
6478,485,SMS,925.88,2023-05-10,02:35:12
6479,8830,data,735.94,2023-08-15,08:20:00
6480,8548,call,855.26,2023-03-01,16:15:45
6481,1724,data,727.56,2023-01-02,19:22:59
6482,7325,call,811.82,2022-09-24,12:56:01
6483,771,SMS,296.24,2022-02-27,05:44:27
6484,4928,SMS,998.94,2023-12-15,06:56:08
6485,1454,data,747.09,2023-07-12,21:13:30
6486,896,SMS,757.53,2023-10-24,00:10:18
6487,466,SMS,418.22,2023-03-09,07:23:22
6488,6796,SMS,709.22,2022-02-12,10:33:17
6489,8812,SMS,199.56,2022-07-29,13:59:59
6490,4242,data,335.23,2023-08-29,06:18:23
6491,7335,SMS,963.96,2022-10-11,03:38:14
6492,789,SMS,41.79,2023-03-25,19:27:15
6493,7568,call,648.29,2023-05-06,18:06:48
6494,8446,call,750.43,2023-02-06,23:50:13
6495,201,call,75.63,2022-08-13,03:03:18
6496,9022,data,449.36,2022-04-28,08:13:57
6497,4915,call,67.69,2022-01-22,15:58:45
6498,4644,SMS,431.16,2023-03-21,13:17:38
6499,1048,data,134.89,2023-07-14,09:53:29
6500,4076,data,7.42,2022-03-27,23:41:46
6501,3966,SMS,950.52,2022-04-11,02:32:19
6502,6293,data,921.38,2023-05-22,09:04:11
6503,6638,call,912.46,2023-02-11,21:37:13
6504,258,call,160.92,2022-03-01,16:23:26
6505,7009,SMS,476.78,2022-04-11,20:51:50
6506,2576,call,654.56,2023-01-19,09:38:35
6507,768,SMS,383.88,2023-07-22,13:05:04
6508,5413,call,269.09,2023-06-26,08:25:54
6509,5733,data,97.31,2022-10-04,22:40:48
6510,5021,call,715.21,2022-10-03,22:15:15
6511,7095,SMS,348.48,2022-09-11,12:06:15
6512,3899,SMS,563.13,2022-12-03,13:23:41
6513,3401,data,444.05,2023-02-07,23:59:23
6514,6908,call,325.68,2022-11-07,15:28:08
6515,5127,SMS,395.84,2022-08-12,05:12:05
6516,8557,SMS,926.53,2022-05-18,12:02:23
6517,2746,SMS,451.86,2023-09-26,16:47:04
6518,844,call,99.82,2023-03-26,21:41:28
6519,491,SMS,831.55,2022-03-03,12:30:54
6520,6854,SMS,710.44,2023-07-07,03:38:35
6521,4333,data,247.96,2023-01-04,13:48:52
6522,7910,data,947.66,2022-12-25,14:52:52
6523,2192,call,325.11,2022-07-17,00:05:25
6524,7992,data,253.32,2022-10-04,06:13:57
6525,3011,SMS,521.22,2022-11-23,17:56:48
6526,4635,data,919.72,2023-05-17,17:18:23
6527,5621,call,371.41,2022-04-03,09:18:56
6528,2884,call,77.16,2022-09-27,09:52:34
6529,599,call,66.32,2023-07-12,05:09:52
6530,6874,data,887.98,2023-09-29,07:59:33
6531,2395,SMS,568.58,2022-12-19,05:39:04
6532,3228,SMS,330.97,2022-11-28,23:23:20
6533,4687,SMS,889.26,2023-08-23,04:40:49
6534,3373,call,851.18,2023-03-19,01:08:51
6535,3794,data,332.04,2023-05-07,08:44:36
6536,4283,SMS,576.5,2022-07-04,21:39:04
6537,5989,data,60.56,2022-08-13,09:59:31
6538,5029,data,177.45,2022-02-14,20:19:18
6539,3374,SMS,783.61,2022-01-05,12:09:41
6540,9977,call,603.95,2023-01-26,17:52:18
6541,908,data,289.99,2022-09-19,20:06:41
6542,3477,data,405.47,2023-09-26,22:02:20
6543,4687,call,912.42,2022-01-25,09:33:56
6544,3898,data,330.95,2022-02-15,20:14:41
6545,4765,call,178.21,2022-07-21,03:44:11
6546,5068,SMS,461.32,2022-01-07,00:49:53
6547,6091,SMS,746.77,2023-04-28,09:04:01
6548,9646,call,789.88,2022-06-28,21:12:39
6549,6845,data,104.21,2022-11-10,20:55:52
6550,3496,call,87.07,2022-03-28,19:13:26
6551,8328,data,744.16,2022-11-14,19:14:38
6552,7253,SMS,464.3,2023-08-21,20:13:41
6553,9578,SMS,163.42,2022-04-19,03:12:59
6554,901,call,982.34,2022-03-25,09:59:13
6555,7157,data,639.15,2022-08-24,08:54:12
6556,6381,SMS,890.87,2023-04-10,19:06:12
6557,2598,call,38.44,2022-06-14,04:13:50
6558,960,SMS,892.38,2023-07-13,08:46:15
6559,7587,data,179.49,2022-10-18,20:02:55
6560,5824,data,750.3,2022-04-20,23:34:39
6561,4869,data,608.96,2022-04-11,23:13:24
6562,3347,call,350.1,2022-09-16,15:24:58
6563,870,SMS,368.64,2022-10-22,12:56:05
6564,8948,call,646.86,2023-03-10,02:05:09
6565,8150,SMS,531.27,2022-02-25,00:40:09
6566,5631,data,526.66,2022-01-02,00:50:36
6567,1199,call,665.97,2023-08-09,05:36:11
6568,1151,call,605.78,2023-10-31,23:11:58
6569,4846,call,351.86,2022-01-11,20:13:38
6570,3599,call,945.44,2022-05-10,21:42:46
6571,7283,call,127.48,2023-05-28,19:04:40
6572,6977,call,148.54,2022-04-17,06:33:12
6573,5731,SMS,761.41,2023-10-12,05:26:04
6574,909,SMS,582.55,2023-04-28,11:08:11
6575,5642,call,383.01,2022-11-28,10:58:07
6576,4918,SMS,704.55,2023-01-23,09:20:41
6577,9615,data,284.09,2023-09-16,04:37:59
6578,6462,call,63.17,2022-01-15,09:41:35
6579,1606,SMS,226.73,2022-05-27,18:33:09
6580,8899,data,364.71,2022-03-31,20:26:44
6581,3599,SMS,609.28,2022-10-17,16:02:52
6582,5752,call,59.29,2022-09-30,06:01:26
6583,6524,SMS,344.72,2023-01-09,16:01:32
6584,7669,SMS,420.48,2022-09-29,17:58:08
6585,2779,call,124.52,2023-06-18,02:46:45
6586,7108,data,338.65,2023-06-21,22:58:08
6587,2484,call,162.39,2023-12-21,19:02:05
6588,4522,SMS,864.03,2023-12-01,01:04:53
6589,4233,SMS,512.84,2023-09-03,14:21:31
6590,8998,call,719.66,2022-03-09,03:02:38
6591,1405,data,621.29,2022-11-04,10:15:00
6592,6722,call,302.97,2023-11-07,15:57:37
6593,1122,data,103.02,2023-05-10,16:09:11
6594,856,SMS,830.52,2022-04-29,14:15:08
6595,2494,call,616.03,2022-01-29,11:44:55
6596,8727,SMS,1.62,2023-08-05,10:57:39
6597,693,SMS,92.68,2022-05-08,18:18:55
6598,6483,SMS,637.38,2023-10-18,23:57:21
6599,1227,data,382.41,2023-03-20,17:25:16
6600,3844,data,493.67,2022-04-23,16:59:01
6601,7395,data,72.41,2023-08-29,19:20:21
6602,416,data,178.45,2023-02-23,21:48:53
6603,7491,data,986.27,2023-08-08,16:18:06
6604,3202,data,795.0,2023-09-06,08:45:40
6605,1837,data,480.98,2023-01-03,06:14:23
6606,7463,SMS,851.67,2023-07-16,00:32:32
6607,5960,call,36.57,2023-08-27,15:49:08
6608,5077,data,422.59,2022-08-24,20:24:24
6609,9244,data,924.24,2022-03-13,01:56:53
6610,2165,SMS,693.47,2023-04-20,22:55:23
6611,3179,data,246.76,2023-05-12,06:11:47
6612,854,call,806.28,2022-02-26,05:41:28
6613,316,call,84.31,2023-06-19,19:54:13
6614,909,SMS,346.54,2022-11-05,16:13:28
6615,9450,SMS,62.63,2022-09-12,11:52:49
6616,8824,data,190.31,2023-10-09,20:55:35
6617,2239,call,883.61,2022-07-16,06:19:31
6618,8098,data,70.76,2023-03-23,09:23:17
6619,4778,SMS,759.66,2023-01-28,15:41:28
6620,6631,data,968.14,2023-04-12,04:06:37
6621,2387,SMS,978.15,2023-01-14,14:45:57
6622,5900,data,731.74,2023-04-06,19:43:14
6623,4689,data,143.82,2022-04-12,09:21:22
6624,7731,SMS,985.57,2022-07-06,22:54:22
6625,5702,data,172.24,2023-09-30,01:30:29
6626,6860,call,524.18,2022-10-03,17:41:29
6627,584,call,626.45,2022-11-11,14:44:35
6628,2161,call,205.32,2022-07-13,22:43:06
6629,1588,call,497.0,2022-01-13,01:59:25
6630,7134,call,642.13,2023-10-21,08:00:51
6631,2348,data,877.07,2022-10-03,11:45:22
6632,4012,data,905.3,2022-11-02,16:47:23
6633,7162,SMS,315.53,2022-10-07,20:32:53
6634,686,SMS,116.48,2023-09-06,02:24:36
6635,6349,data,346.99,2022-01-12,10:18:32
6636,5441,data,440.74,2022-11-03,22:54:58
6637,4552,call,787.61,2022-07-20,15:41:15
6638,4254,data,884.55,2022-04-22,05:14:18
6639,2317,SMS,956.55,2022-04-13,09:19:45
6640,3385,data,225.82,2023-09-22,22:53:23
6641,3686,SMS,122.08,2023-07-09,06:07:11
6642,430,SMS,242.1,2022-07-12,17:20:14
6643,9126,call,304.71,2022-08-08,22:49:16
6644,3642,SMS,450.45,2022-11-29,01:26:38
6645,2012,SMS,413.31,2022-01-26,13:07:42
6646,5323,SMS,673.55,2023-11-26,01:23:14
6647,8462,data,455.64,2023-04-05,09:33:28
6648,7566,SMS,248.45,2022-07-31,21:44:05
6649,1554,call,565.99,2022-09-03,03:47:59
6650,6182,SMS,978.96,2022-07-05,14:24:33
6651,6857,SMS,58.85,2023-12-26,17:53:08
6652,9653,SMS,28.34,2023-01-24,09:58:03
6653,3273,call,482.25,2023-05-04,04:35:49
6654,9367,SMS,935.77,2023-02-12,00:30:13
6655,9302,SMS,266.67,2023-05-06,21:53:19
6656,2931,SMS,370.71,2022-05-01,11:53:24
6657,2965,call,19.13,2022-08-04,07:14:14
6658,3486,data,200.59,2023-01-14,12:59:44
6659,7382,data,24.43,2022-01-03,07:37:55
6660,7662,call,420.83,2023-12-28,15:26:59
6661,9040,data,796.71,2022-12-29,00:44:17
6662,7910,data,79.03,2023-04-29,00:09:13
6663,177,data,238.56,2023-01-19,03:12:19
6664,319,call,37.73,2023-03-12,15:54:23
6665,1759,call,581.27,2023-12-17,20:22:07
6666,5345,data,425.14,2022-03-17,15:33:30
6667,8793,data,434.61,2023-12-03,06:01:15
6668,8581,call,622.9,2023-12-07,20:36:00
6669,2768,SMS,48.97,2022-08-10,18:04:48
6670,5480,call,396.89,2022-09-01,06:58:32
6671,9445,SMS,872.5,2022-11-10,19:26:00
6672,2407,call,327.57,2022-11-25,12:43:59
6673,9107,SMS,374.21,2022-02-10,08:50:47
6674,4420,data,788.42,2022-01-14,05:34:19
6675,1377,call,375.16,2022-06-22,00:15:49
6676,7408,data,221.22,2022-04-14,21:32:50
6677,4094,call,63.71,2022-07-10,06:57:55
6678,3772,SMS,895.06,2023-02-12,16:54:12
6679,2476,data,257.03,2022-03-08,21:03:48
6680,1139,SMS,438.62,2022-04-17,21:19:51
6681,6560,SMS,637.44,2022-08-19,02:07:53
6682,7765,call,305.91,2023-07-24,21:25:38
6683,6941,SMS,520.34,2022-03-26,13:25:33
6684,3319,SMS,113.02,2022-05-09,19:38:10
6685,1055,data,706.85,2022-08-21,15:07:30
6686,1401,SMS,576.94,2023-11-05,09:42:13
6687,78,SMS,388.89,2022-01-01,08:16:14
6688,4254,call,184.06,2022-11-19,22:40:44
6689,3073,data,852.74,2023-04-12,02:03:21
6690,631,SMS,966.18,2023-09-01,23:20:55
6691,5380,call,732.96,2023-04-18,09:13:24
6692,2984,call,63.77,2022-06-14,16:19:57
6693,6488,SMS,232.37,2023-08-01,04:25:59
6694,4529,SMS,684.63,2023-10-02,20:56:15
6695,4170,SMS,920.09,2023-07-19,07:32:38
6696,2394,call,945.54,2023-10-01,13:38:56
6697,9445,call,711.14,2023-12-09,20:38:33
6698,5324,call,693.22,2023-05-16,03:33:46
6699,9743,call,1.11,2023-07-16,02:13:30
6700,1785,SMS,737.17,2022-06-07,14:55:39
6701,5623,data,148.06,2023-10-07,17:39:48
6702,7299,call,589.09,2023-06-19,18:50:27
6703,2300,data,458.8,2022-11-07,10:37:07
6704,4723,SMS,401.88,2023-12-13,22:18:59
6705,9537,data,814.63,2022-04-18,15:28:25
6706,5984,data,609.84,2022-09-07,12:01:35
6707,7336,data,277.4,2022-10-07,15:15:45
6708,8813,call,135.93,2022-04-10,18:20:17
6709,1079,SMS,508.69,2022-07-24,07:09:05
6710,7058,call,48.05,2023-11-05,08:45:26
6711,3053,call,759.79,2022-06-11,10:19:25
6712,4849,data,13.9,2022-09-14,05:21:49
6713,4411,call,211.9,2023-03-26,01:47:01
6714,4707,data,584.35,2022-09-27,16:27:05
6715,9239,call,454.63,2023-02-26,13:20:43
6716,2645,data,421.89,2022-01-09,10:57:53
6717,2097,call,100.54,2022-02-12,03:33:34
6718,3955,data,619.25,2022-08-27,16:34:17
6719,9008,data,368.2,2023-11-29,16:32:25
6720,5079,call,485.9,2023-01-15,07:27:40
6721,1676,SMS,119.03,2023-03-13,14:16:27
6722,5969,SMS,208.24,2022-04-23,08:42:27
6723,4251,SMS,705.45,2023-02-17,20:27:43
6724,3717,SMS,124.88,2022-09-30,18:04:20
6725,2879,data,600.59,2023-06-12,03:22:26
6726,6888,data,726.12,2023-06-02,15:20:34
6727,1261,data,662.17,2022-07-04,05:57:58
6728,7611,SMS,977.9,2023-10-15,01:30:34
6729,9140,data,537.36,2022-08-14,06:53:22
6730,9293,SMS,368.61,2022-07-03,14:31:39
6731,8195,SMS,562.76,2023-09-11,00:29:00
6732,3707,data,229.42,2023-01-12,01:50:49
6733,9525,call,409.62,2023-07-22,19:37:36
6734,3073,SMS,487.07,2023-07-08,10:29:51
6735,6907,call,565.68,2022-11-09,11:17:58
6736,5665,data,274.69,2022-12-19,17:54:30
6737,5541,call,182.29,2023-09-02,07:41:55
6738,8452,SMS,957.63,2022-10-05,12:37:33
6739,4304,call,123.22,2022-04-05,08:30:58
6740,6389,data,405.89,2022-01-08,05:47:34
6741,7728,SMS,260.11,2023-07-11,03:41:41
6742,6271,SMS,827.08,2022-03-27,16:10:43
6743,3563,call,480.03,2023-04-27,00:04:57
6744,7195,call,386.14,2022-12-05,19:10:21
6745,7106,call,438.56,2022-07-10,18:15:57
6746,2364,SMS,811.82,2022-09-10,03:20:09
6747,1964,data,23.14,2022-10-06,11:43:34
6748,8455,SMS,246.0,2023-09-26,02:59:24
6749,9243,SMS,343.14,2022-01-01,00:31:38
6750,9640,data,385.49,2023-12-07,08:26:07
6751,5505,SMS,963.9,2023-01-11,08:09:08
6752,381,call,876.69,2023-02-15,02:50:01
6753,2196,data,738.42,2023-05-26,23:05:16
6754,335,SMS,905.8,2023-06-21,22:35:36
6755,3,call,350.17,2023-12-23,05:29:15
6756,6476,call,368.9,2022-10-17,11:50:39
6757,5252,call,621.54,2023-03-21,23:39:31
6758,9494,data,122.8,2022-06-09,14:50:59
6759,3975,call,39.48,2023-11-13,17:09:26
6760,8133,data,248.19,2022-11-10,02:29:40
6761,5085,call,660.77,2023-03-23,18:44:57
6762,2120,SMS,502.74,2022-02-21,10:41:56
6763,3713,SMS,267.51,2022-04-30,22:06:35
6764,8105,SMS,694.87,2023-10-06,07:02:24
6765,4085,data,83.16,2022-07-30,20:12:53
6766,7988,call,786.78,2023-07-15,06:45:52
6767,6831,call,485.34,2022-09-07,12:24:58
6768,2212,data,445.82,2022-04-04,03:49:36
6769,7451,SMS,85.5,2022-01-11,17:48:58
6770,3715,SMS,83.75,2022-01-13,08:11:15
6771,4943,call,981.36,2023-05-18,22:36:10
6772,1530,SMS,119.63,2022-03-27,22:02:59
6773,4591,call,461.34,2023-06-02,15:26:42
6774,3531,SMS,720.71,2023-11-20,06:35:48
6775,8494,data,691.33,2023-08-30,17:04:50
6776,2954,SMS,217.62,2023-09-12,23:23:27
6777,3418,data,225.4,2023-08-10,22:38:43
6778,1159,SMS,73.54,2022-11-07,05:30:19
6779,6910,SMS,676.05,2023-03-21,04:15:49
6780,5323,call,429.68,2022-05-23,12:50:41
6781,1516,call,720.9,2023-09-14,08:34:02
6782,159,data,45.92,2023-04-22,19:53:48
6783,1252,data,714.51,2023-03-12,08:46:41
6784,5213,call,590.46,2023-06-28,18:03:03
6785,9942,data,926.75,2023-02-25,05:40:09
6786,8041,data,135.48,2023-07-31,00:47:20
6787,7926,call,602.71,2023-12-21,06:50:17
6788,4109,SMS,568.58,2023-08-10,08:40:06
6789,7792,call,367.45,2022-07-20,05:17:59
6790,6656,call,373.06,2022-03-16,21:42:46
6791,7792,SMS,724.43,2023-05-11,14:42:11
6792,86,call,112.7,2022-12-06,04:54:09
6793,9144,SMS,702.71,2023-01-22,04:58:06
6794,2481,call,630.54,2023-10-26,13:13:27
6795,3723,SMS,136.21,2022-12-17,13:58:43
6796,2424,data,960.51,2022-07-04,16:22:57
6797,6230,SMS,133.93,2023-10-30,14:00:44
6798,9941,SMS,964.97,2023-06-20,15:43:10
6799,7128,call,426.94,2023-05-10,17:33:13
6800,8686,call,249.34,2022-08-08,11:45:34
6801,6364,data,329.01,2023-06-27,21:35:19
6802,9816,SMS,432.35,2023-03-18,00:19:09
6803,1358,SMS,48.05,2023-12-24,22:05:54
6804,6621,SMS,311.57,2022-12-29,22:08:49
6805,6824,data,627.44,2022-02-15,07:05:06
6806,7751,data,548.4,2023-05-02,09:48:25
6807,4027,data,374.11,2022-07-23,17:07:46
6808,1150,data,139.33,2022-12-17,14:30:44
6809,3178,data,584.5,2023-11-22,17:24:13
6810,1492,data,99.75,2022-12-21,13:35:52
6811,4164,SMS,258.1,2022-04-23,04:22:49
6812,5482,SMS,536.07,2023-12-23,00:36:18
6813,155,SMS,326.56,2022-10-08,15:13:23
6814,8067,SMS,183.34,2022-01-09,11:29:24
6815,169,data,518.74,2023-08-03,02:41:35
6816,1917,SMS,907.52,2023-01-27,00:08:29
6817,9628,data,973.91,2023-10-25,22:19:15
6818,6357,data,663.52,2022-05-02,21:06:59
6819,6795,SMS,603.62,2022-09-11,14:09:01
6820,656,call,669.78,2023-03-11,20:14:33
6821,7830,call,471.88,2023-02-23,17:48:25
6822,4260,data,401.25,2023-01-17,11:50:13
6823,9215,SMS,739.09,2023-06-21,10:07:47
6824,7600,data,905.83,2022-09-10,17:11:09
6825,213,call,212.7,2023-11-17,19:03:32
6826,794,SMS,818.37,2022-04-08,13:39:03
6827,541,SMS,618.61,2023-11-26,06:25:00
6828,3720,SMS,472.05,2023-09-03,07:26:56
6829,7207,call,89.95,2022-05-13,14:23:07
6830,212,call,892.16,2022-11-28,08:21:05
6831,2272,data,133.91,2023-07-05,17:41:38
6832,5180,SMS,822.65,2022-12-09,13:04:52
6833,4787,data,642.32,2023-03-02,11:23:18
6834,8935,data,459.3,2023-06-13,08:26:43
6835,3303,SMS,988.06,2022-06-16,21:48:05
6836,4852,call,932.2,2022-11-13,20:36:08
6837,1419,call,301.11,2023-11-17,02:33:34
6838,4135,call,423.89,2022-01-13,21:01:56
6839,4839,data,446.55,2023-10-28,18:01:46
6840,844,call,926.32,2022-02-02,22:51:29
6841,4129,call,95.23,2023-01-30,07:07:17
6842,8296,data,986.4,2023-03-28,15:18:21
6843,5247,data,979.66,2023-12-11,00:57:59
6844,814,data,997.23,2023-07-21,13:44:10
6845,3684,SMS,635.66,2023-05-30,12:56:24
6846,1729,SMS,654.83,2022-07-03,00:38:06
6847,5361,call,579.05,2022-05-22,13:37:32
6848,6397,data,815.21,2022-08-03,14:44:39
6849,2205,call,303.01,2023-07-16,14:14:15
6850,8616,call,420.41,2023-11-18,08:19:09
6851,3229,SMS,905.55,2022-11-25,00:52:47
6852,5726,SMS,633.5,2023-12-12,17:51:47
6853,8469,call,660.42,2022-03-17,13:44:48
6854,7533,data,776.77,2022-01-10,07:11:43
6855,9405,call,428.06,2023-04-06,13:21:26
6856,6696,SMS,232.48,2023-10-02,00:41:49
6857,733,SMS,576.1,2023-01-08,09:20:10
6858,8853,data,296.08,2022-08-18,01:28:31
6859,9657,call,511.18,2022-10-14,19:06:33
6860,3078,call,639.04,2022-12-26,01:16:46
6861,4807,SMS,279.99,2023-07-10,17:34:00
6862,1365,call,708.09,2023-02-24,11:35:09
6863,6992,SMS,88.75,2022-11-06,00:54:42
6864,8168,data,824.28,2023-12-01,21:40:14
6865,9777,call,923.48,2022-03-19,13:25:28
6866,5148,data,503.22,2023-06-03,15:17:18
6867,9331,SMS,210.83,2023-07-05,01:07:37
6868,8097,call,413.46,2023-06-21,13:08:40
6869,3931,data,831.22,2022-09-05,12:33:42
6870,3126,data,122.3,2023-06-04,15:40:29
6871,1025,call,163.55,2023-09-25,05:30:57
6872,5482,data,632.48,2022-08-15,11:52:51
6873,4792,data,336.35,2022-09-17,07:34:23
6874,1429,call,302.14,2023-11-03,02:12:32
6875,4800,SMS,697.57,2023-01-09,15:39:51
6876,7213,SMS,766.28,2023-02-05,02:08:08
6877,1250,call,778.65,2022-05-03,11:59:19
6878,9668,data,850.09,2023-10-28,04:51:03
6879,4153,SMS,994.68,2023-03-05,06:53:33
6880,3374,data,571.01,2022-08-13,03:28:43
6881,3133,data,774.36,2023-06-02,01:55:22
6882,3175,data,936.61,2022-08-10,08:59:17
6883,1072,data,800.18,2023-10-14,09:00:25
6884,256,data,761.85,2022-06-11,06:40:26
