billing_id,customer_id,billing_amount,billing_date,due_date,payment_status,plan_type,latest_billed_date
5549,5549,195.55,2023-06-24,2023-07-30,Due,Basic,2023-11-29
5550,5550,143.82,2023-08-14,2022-03-23,Paid,Basic,2023-08-10
5551,5551,102.14,2023-07-27,2023-05-10,Paid,Basic,2023-02-12
5552,5552,135.53,2022-04-19,2023-06-27,Paid,Unlimited,2023-01-01
5553,5553,134.51,2023-07-27,2022-12-03,Paid,Premium,2023-03-28
5554,5554,95.68,2023-11-14,2023-05-20,Due,Basic,2023-12-12
5555,5555,85.0,2022-01-11,2022-05-17,Paid,Basic,2023-09-18
5556,5556,117.71,2022-02-05,2023-09-15,Due,Unlimited,2023-03-06
5557,5557,126.96,2023-11-09,2022-10-06,Due,Basic,2023-02-11
5558,5558,100.7,2023-01-02,2023-03-05,Paid,Premium,2023-02-23
5559,5559,119.2,2022-04-19,2023-04-08,Paid,Basic,2023-10-09
5560,5560,50.09,2022-09-23,2023-08-06,Due,Basic,2023-07-24
5561,5561,64.13,2023-10-04,2022-09-12,Due,Unlimited,2023-03-07
5562,5562,28.2,2023-09-10,2022-10-08,Due,Basic,2023-05-23
5563,5563,46.65,2023-01-25,2022-10-09,Due,Premium,2023-08-07
5564,5564,150.7,2022-04-19,2022-10-16,Paid,Unlimited,2023-04-20
5565,5565,182.27,2023-03-22,2023-08-13,Due,Premium,2023-01-14
5566,5566,63.78,2023-10-21,2023-12-26,Paid,Basic,2023-07-31
5567,5567,149.6,2022-03-20,2023-09-13,Paid,Unlimited,2023-06-03
5568,5568,142.24,2022-09-08,2023-02-01,Paid,Basic,2023-08-30
5569,5569,105.2,2022-12-04,2022-05-02,Due,Basic,2023-03-11
5570,5570,161.47,2022-03-20,2023-01-03,Paid,Unlimited,2023-07-15
5571,5571,140.01,2022-09-10,2022-02-08,Paid,Unlimited,2023-04-26
5572,5572,178.09,2022-11-28,2022-08-09,Paid,Basic,2023-01-28
5573,5573,77.44,2022-01-30,2023-02-21,Paid,Unlimited,2023-09-17
5574,5574,60.65,2022-01-08,2023-01-07,Due,Unlimited,2023-01-10
5575,5575,67.54,2022-06-14,2022-10-25,Paid,Premium,2023-06-22
5576,5576,44.0,2023-12-23,2022-03-16,Paid,Basic,2023-10-09
5577,5577,101.18,2022-03-13,2023-06-25,Paid,Unlimited,2023-01-31
5578,5578,135.48,2022-01-31,2023-04-03,Due,Premium,2023-06-06
5579,5579,191.45,2022-06-15,2023-03-17,Paid,Premium,2023-04-16
5580,5580,137.92,2022-08-25,2023-10-15,Paid,Premium,2023-01-26
5581,5581,90.75,2023-10-17,2023-02-22,Due,Unlimited,2023-08-14
5582,5582,190.36,2022-07-26,2022-08-11,Paid,Basic,2023-04-26
5583,5583,48.14,2022-04-11,2023-04-23,Paid,Premium,2023-10-02
5584,5584,132.93,2022-06-04,2022-08-31,Paid,Unlimited,2023-04-07
5585,5585,78.08,2022-03-09,2022-08-01,Paid,Basic,2023-01-09
5586,5586,88.0,2022-05-28,2023-07-09,Due,Premium,2023-07-27
5587,5587,52.62,2022-06-15,2023-06-04,Due,Basic,2023-01-26
5588,5588,116.98,2023-04-02,2022-02-02,Paid,Premium,2023-06-04
5589,5589,128.05,2022-10-10,2022-03-28,Paid,Premium,2023-09-04
5590,5590,139.4,2023-08-24,2023-07-09,Paid,Premium,2023-09-13
5591,5591,63.94,2023-05-20,2022-11-15,Due,Basic,2023-02-19
5592,5592,63.3,2023-08-15,2023-10-23,Due,Premium,2023-11-13
5593,5593,71.44,2022-07-02,2022-09-04,Due,Unlimited,2023-06-18
5594,5594,50.49,2022-11-24,2023-07-12,Paid,Basic,2023-12-22
5595,5595,94.4,2022-01-15,2022-10-08,Due,Unlimited,2023-07-25
5596,5596,152.46,2023-01-31,2023-03-31,Due,Basic,2023-04-08
5597,5597,151.04,2022-04-08,2022-02-07,Due,Basic,2023-11-26
5598,5598,139.66,2022-11-07,2023-03-28,Due,Unlimited,2023-08-02
5599,5599,198.3,2022-11-07,2022-05-26,Due,Premium,2023-01-26
5600,5600,190.15,2023-08-16,2023-09-29,Paid,Unlimited,2023-12-14
5601,5601,141.91,2022-03-02,2023-10-22,Due,Basic,2023-05-07
5602,5602,136.21,2023-07-09,2022-12-28,Paid,Premium,2023-06-27
5603,5603,70.41,2022-07-30,2023-06-14,Due,Premium,2023-02-10
5604,5604,140.63,2023-02-11,2022-04-29,Due,Unlimited,2023-05-29
5605,5605,24.95,2022-04-22,2022-08-25,Due,Unlimited,2023-02-01
5606,5606,143.03,2023-03-22,2023-05-08,Paid,Premium,2023-04-27
5607,5607,87.0,2022-12-21,2023-12-12,Due,Unlimited,2023-04-07
5608,5608,77.06,2022-04-14,2024-01-06,Paid,Basic,2023-07-23
5609,5609,185.55,2022-02-09,2023-03-07,Paid,Unlimited,2023-10-06
5610,5610,117.12,2023-07-15,2022-09-20,Due,Basic,2023-08-09
5611,5611,121.88,2022-03-03,2023-10-29,Paid,Basic,2023-04-21
5612,5612,111.98,2022-03-23,2023-05-22,Due,Premium,2023-10-06
5613,5613,104.82,2022-11-24,2022-07-17,Paid,Basic,2023-07-11
5614,5614,96.29,2022-06-21,2022-07-21,Due,Basic,2023-01-06
5615,5615,71.36,2022-04-25,2022-10-19,Due,Basic,2023-08-31
5616,5616,176.7,2022-11-17,2022-11-22,Due,Unlimited,2023-03-13
5617,5617,50.09,2022-10-08,2022-10-31,Paid,Premium,2023-12-13
5618,5618,93.52,2022-01-28,2022-07-22,Paid,Premium,2023-10-17
5619,5619,163.83,2023-06-09,2023-01-04,Paid,Premium,2023-02-20
5620,5620,144.82,2023-12-14,2022-10-16,Paid,Basic,2023-12-27
5621,5621,178.96,2023-06-18,2022-06-18,Due,Unlimited,2023-12-29
5622,5622,115.74,2022-01-13,2023-08-21,Paid,Premium,2023-09-25
5623,5623,69.82,2022-12-09,2022-11-17,Paid,Basic,2023-02-01
5624,5624,166.59,2023-12-12,2022-02-19,Paid,Premium,2023-09-10
5625,5625,46.43,2022-09-08,2022-02-13,Paid,Premium,2023-04-08
5626,5626,60.43,2022-11-11,2023-07-25,Paid,Premium,2023-04-22
5627,5627,55.03,2023-06-24,2022-05-21,Paid,Premium,2023-06-27
5628,5628,40.41,2022-01-10,2023-10-22,Due,Unlimited,2023-07-31
5629,5629,46.37,2022-06-16,2023-12-30,Due,Premium,2023-08-14
5630,5630,132.61,2022-10-06,2023-01-25,Paid,Unlimited,2023-02-02
5631,5631,67.22,2023-08-08,2023-02-27,Paid,Premium,2023-12-22
5632,5632,155.94,2022-02-03,2023-11-28,Paid,Basic,2023-04-26
5633,5633,178.38,2022-07-23,2022-09-29,Due,Unlimited,2023-05-26
5634,5634,53.57,2022-04-30,2022-09-30,Due,Basic,2023-02-16
5635,5635,104.93,2023-06-10,2023-06-27,Paid,Basic,2023-10-08
5636,5636,173.23,2023-11-30,2023-08-05,Paid,Unlimited,2023-05-03
5637,5637,65.82,2022-10-21,2022-10-14,Due,Premium,2023-12-30
5638,5638,167.03,2022-09-16,2024-01-08,Paid,Premium,2023-03-12
5639,5639,66.1,2022-06-20,2022-04-16,Paid,Unlimited,2023-10-30
5640,5640,178.22,2022-07-02,2023-10-27,Paid,Unlimited,2023-05-06
5641,5641,53.7,2022-02-25,2023-12-23,Paid,Premium,2023-01-18
5642,5642,188.74,2023-01-23,2023-04-21,Due,Basic,2023-08-22
5643,5643,60.36,2022-08-03,2023-02-06,Paid,Basic,2023-01-17
5644,5644,185.14,2022-06-05,2022-11-03,Due,Unlimited,2023-09-27
5645,5645,73.35,2022-11-15,2023-05-07,Paid,Premium,2023-04-05
5646,5646,158.4,2023-02-09,2023-04-02,Paid,Basic,2023-01-28
5647,5647,144.07,2022-11-05,2022-03-17,Due,Unlimited,2023-08-19
5648,5648,175.88,2022-02-11,2023-09-28,Paid,Basic,2023-04-05
5649,5649,77.65,2023-11-14,2023-04-10,Due,Unlimited,2023-04-25
5650,5650,109.89,2023-05-10,2022-07-05,Due,Unlimited,2023-10-21
5651,5651,30.64,2023-08-01,2023-05-06,Due,Basic,2023-07-26
5652,5652,61.09,2023-09-07,2022-11-22,Due,Basic,2023-04-25
5653,5653,55.24,2022-06-10,2022-10-24,Due,Premium,2023-10-09
5654,5654,146.03,2023-09-17,2023-03-29,Due,Unlimited,2023-01-11
5655,5655,33.66,2023-09-04,2022-06-24,Paid,Premium,2023-01-06
5656,5656,22.12,2022-03-24,2022-08-27,Paid,Premium,2023-02-11
5657,5657,172.73,2023-04-06,2023-01-12,Paid,Basic,2023-05-15
5658,5658,29.34,2022-05-25,2023-01-31,Due,Unlimited,2023-09-08
5659,5659,97.27,2023-05-14,2022-02-09,Paid,Premium,2023-11-19
5660,5660,74.92,2023-01-20,2022-03-23,Paid,Basic,2023-04-06
5661,5661,120.15,2023-04-02,2023-06-09,Due,Premium,2023-12-30
5662,5662,23.54,2023-08-08,2022-09-02,Due,Premium,2023-09-20
5663,5663,163.9,2023-06-25,2023-05-27,Due,Premium,2023-07-11
5664,5664,46.46,2023-05-28,2022-07-18,Paid,Unlimited,2023-11-25
5665,5665,118.17,2023-05-06,2023-08-23,Paid,Premium,2023-02-11
5666,5666,74.45,2022-09-13,2023-10-26,Paid,Unlimited,2023-06-05
5667,5667,176.9,2022-04-16,2024-01-04,Due,Basic,2023-09-11
5668,5668,185.84,2023-01-02,2022-12-27,Due,Unlimited,2023-08-01
5669,5669,140.63,2022-09-23,2024-01-13,Paid,Unlimited,2023-01-06
5670,5670,176.03,2022-11-22,2022-08-16,Paid,Premium,2023-03-15
5671,5671,62.17,2023-11-04,2023-05-20,Paid,Premium,2023-08-14
5672,5672,192.31,2022-09-20,2023-07-03,Due,Basic,2023-04-13
5673,5673,144.14,2023-12-16,2022-10-20,Due,Premium,2023-09-11
5674,5674,173.79,2023-09-09,2023-06-17,Paid,Unlimited,2023-08-01
5675,5675,118.94,2023-11-29,2023-11-07,Due,Unlimited,2023-07-26
5676,5676,97.49,2023-07-05,2022-08-16,Paid,Basic,2023-07-31
5677,5677,159.18,2023-01-20,2022-02-26,Paid,Premium,2023-05-10
5678,5678,161.38,2023-11-06,2023-04-21,Due,Unlimited,2023-05-14
5679,5679,117.56,2022-02-18,2022-02-23,Due,Unlimited,2023-01-19
5680,5680,91.64,2023-08-18,2022-10-21,Due,Basic,2023-11-17
5681,5681,72.99,2023-04-27,2022-10-05,Paid,Unlimited,2023-09-08
5682,5682,62.12,2023-11-15,2023-09-15,Paid,Premium,2023-02-19
5683,5683,185.28,2022-05-14,2022-12-12,Paid,Premium,2023-05-17
5684,5684,147.21,2022-08-26,2022-03-07,Paid,Basic,2023-01-11
5685,5685,76.27,2022-02-22,2023-12-29,Due,Basic,2023-02-06
5686,5686,31.91,2023-03-15,2023-08-22,Due,Basic,2023-12-30
5687,5687,44.97,2023-08-03,2022-05-29,Due,Unlimited,2023-11-30
5688,5688,182.57,2023-05-20,2023-07-22,Due,Basic,2023-01-06
5689,5689,106.12,2023-08-17,2022-08-09,Paid,Premium,2023-10-15
5690,5690,82.52,2022-07-05,2022-05-10,Due,Premium,2023-06-18
5691,5691,121.86,2023-08-27,2022-05-31,Paid,Unlimited,2023-06-09
5692,5692,194.55,2022-09-03,2022-11-12,Paid,Premium,2023-01-05
5693,5693,151.96,2022-05-24,2022-06-11,Paid,Unlimited,2023-05-26
5694,5694,157.76,2022-05-30,2022-11-10,Paid,Unlimited,2023-09-03
5695,5695,188.38,2023-08-31,2023-10-08,Paid,Basic,2023-06-10
5696,5696,54.32,2022-11-30,2023-06-01,Due,Unlimited,2023-03-27
5697,5697,108.33,2022-03-03,2023-03-26,Due,Basic,2023-11-17
5698,5698,188.95,2022-05-21,2023-08-03,Due,Unlimited,2023-08-04
5699,5699,115.71,2023-02-02,2023-08-04,Paid,Premium,2023-10-28
5700,5700,175.15,2023-08-22,2023-06-05,Due,Basic,2023-09-02
5701,5701,30.49,2023-10-18,2022-12-12,Paid,Premium,2023-01-05
5702,5702,92.47,2023-09-25,2023-06-27,Due,Unlimited,2023-04-12
5703,5703,33.71,2022-11-24,2023-10-18,Paid,Basic,2023-03-01
5704,5704,125.01,2022-11-11,2024-01-13,Due,Premium,2023-01-02
5705,5705,157.69,2023-04-09,2023-10-08,Due,Basic,2023-04-10
5706,5706,182.63,2023-12-23,2022-12-16,Paid,Basic,2023-10-22
5707,5707,181.84,2022-06-27,2023-05-07,Due,Premium,2023-09-26
5708,5708,186.79,2023-09-24,2023-06-06,Paid,Basic,2023-11-17
5709,5709,195.03,2023-07-16,2022-05-07,Paid,Premium,2023-09-10
5710,5710,68.29,2022-07-08,2023-07-12,Due,Unlimited,2023-11-27
5711,5711,180.13,2023-09-14,2022-12-24,Due,Unlimited,2023-02-14
5712,5712,128.05,2023-09-25,2023-10-30,Paid,Basic,2023-01-25
5713,5713,64.74,2022-04-23,2023-05-03,Paid,Basic,2023-01-09
5714,5714,182.89,2023-06-23,2023-08-10,Paid,Unlimited,2023-08-07
5715,5715,125.04,2023-02-27,2023-08-19,Due,Unlimited,2023-01-11
5716,5716,27.61,2022-07-11,2023-08-23,Due,Premium,2023-10-23
5717,5717,51.56,2022-12-22,2022-05-04,Paid,Basic,2023-01-13
5718,5718,64.7,2022-10-12,2023-03-25,Paid,Basic,2023-09-09
5719,5719,33.17,2023-09-06,2023-12-04,Paid,Basic,2023-05-27
5720,5720,94.81,2022-12-06,2022-03-16,Paid,Unlimited,2023-05-05
5721,5721,97.48,2023-04-08,2023-01-31,Due,Unlimited,2023-08-11
5722,5722,188.27,2023-11-22,2022-02-10,Due,Unlimited,2023-11-17
5723,5723,78.22,2022-05-02,2022-10-24,Due,Unlimited,2023-01-27
5724,5724,39.19,2022-07-08,2023-07-13,Due,Unlimited,2023-09-17
5725,5725,137.83,2022-09-13,2022-02-08,Due,Unlimited,2023-12-02
5726,5726,110.81,2023-07-18,2022-07-19,Paid,Premium,2023-01-16
5727,5727,21.26,2022-09-19,2022-05-06,Due,Unlimited,2023-09-29
5728,5728,60.99,2023-01-16,2023-03-23,Paid,Unlimited,2023-11-23
5729,5729,57.28,2023-05-18,2023-05-31,Due,Unlimited,2023-03-20
5730,5730,62.48,2023-04-02,2022-02-14,Due,Unlimited,2023-12-20
5731,5731,114.46,2022-02-17,2022-06-18,Due,Premium,2023-07-09
5732,5732,49.27,2023-04-07,2024-01-07,Due,Unlimited,2023-08-24
5733,5733,95.28,2022-05-25,2022-03-12,Paid,Basic,2023-09-13
5734,5734,136.7,2022-06-01,2023-10-09,Due,Premium,2023-03-10
5735,5735,101.77,2023-02-13,2023-05-22,Due,Basic,2023-08-13
5736,5736,113.23,2022-08-02,2022-04-11,Due,Unlimited,2023-08-27
5737,5737,166.11,2022-02-08,2023-06-03,Paid,Premium,2023-01-07
5738,5738,77.26,2023-03-21,2022-12-02,Paid,Basic,2023-09-06
5739,5739,36.22,2022-08-01,2023-03-24,Due,Premium,2023-09-02
5740,5740,107.74,2023-11-22,2023-03-22,Paid,Basic,2023-09-30
5741,5741,100.38,2023-01-09,2023-02-09,Due,Basic,2023-04-12
5742,5742,83.51,2023-10-01,2023-04-15,Paid,Premium,2023-06-07
5743,5743,56.3,2022-07-11,2022-12-23,Due,Unlimited,2023-09-14
5744,5744,62.23,2022-01-08,2023-03-18,Due,Basic,2023-05-25
5745,5745,158.48,2022-02-08,2022-06-20,Due,Unlimited,2023-12-20
5746,5746,126.48,2022-01-28,2022-03-10,Paid,Unlimited,2023-06-06
5747,5747,104.96,2022-11-25,2022-04-21,Due,Premium,2023-09-15
5748,5748,89.35,2022-11-04,2022-03-21,Paid,Premium,2023-07-17
5749,5749,163.8,2023-08-11,2022-03-26,Paid,Unlimited,2023-01-08
5750,5750,178.95,2023-08-11,2022-02-23,Paid,Basic,2023-01-18
5751,5751,164.24,2022-08-13,2022-11-10,Paid,Unlimited,2023-08-28
5752,5752,31.03,2022-04-08,2022-03-03,Due,Premium,2023-02-15
5753,5753,149.75,2022-06-17,2023-10-24,Paid,Basic,2023-08-19
5754,5754,65.6,2023-06-06,2022-10-15,Due,Basic,2023-03-29
5755,5755,116.7,2023-12-28,2022-03-09,Due,Basic,2023-03-26
5756,5756,158.54,2022-04-09,2023-10-24,Due,Basic,2023-02-05
5757,5757,158.27,2022-09-23,2022-07-10,Due,Unlimited,2023-06-22
5758,5758,135.2,2023-02-16,2022-04-19,Due,Premium,2023-07-24
5759,5759,93.96,2023-03-28,2023-11-21,Due,Unlimited,2023-02-08
5760,5760,46.94,2022-06-01,2024-01-13,Paid,Premium,2023-11-07
5761,5761,83.3,2023-12-26,2023-05-13,Due,Basic,2023-09-09
5762,5762,139.62,2022-11-18,2022-04-30,Paid,Premium,2023-12-27
5763,5763,194.52,2023-04-13,2022-12-29,Paid,Premium,2023-11-16
5764,5764,94.17,2022-05-10,2023-04-04,Paid,Basic,2023-05-02
5765,5765,153.47,2022-08-11,2023-08-10,Due,Basic,2023-04-11
5766,5766,185.25,2022-07-26,2022-11-30,Paid,Unlimited,2023-10-13
5767,5767,100.98,2023-04-11,2023-06-25,Paid,Basic,2023-07-05
5768,5768,176.65,2023-04-25,2022-09-20,Due,Basic,2023-02-04
5769,5769,73.01,2023-01-06,2023-05-01,Due,Premium,2023-12-03
5770,5770,25.97,2022-10-13,2022-10-31,Due,Premium,2023-03-07
5771,5771,88.51,2023-07-19,2023-01-10,Due,Premium,2023-08-29
5772,5772,126.41,2023-08-03,2022-05-26,Paid,Unlimited,2023-10-26
5773,5773,119.88,2023-05-19,2022-05-26,Due,Basic,2023-09-23
5774,5774,172.39,2022-02-13,2022-06-07,Paid,Basic,2023-05-01
5775,5775,108.33,2023-07-28,2022-04-06,Paid,Basic,2023-12-18
5776,5776,143.97,2023-11-16,2022-09-16,Due,Basic,2023-09-03
5777,5777,46.96,2023-07-07,2023-03-16,Paid,Premium,2023-11-24
5778,5778,27.56,2022-11-08,2023-06-21,Due,Premium,2023-04-15
5779,5779,23.62,2022-12-11,2022-07-12,Due,Unlimited,2023-06-03
5780,5780,74.41,2022-03-17,2023-10-06,Paid,Unlimited,2023-03-11
5781,5781,112.82,2022-11-23,2022-02-10,Paid,Unlimited,2023-10-03
5782,5782,47.73,2022-09-25,2023-03-22,Paid,Basic,2023-09-28
5783,5783,52.25,2023-07-01,2022-11-29,Paid,Unlimited,2023-02-15
5784,5784,191.78,2022-05-01,2022-12-13,Paid,Basic,2023-12-07
5785,5785,112.83,2022-03-17,2023-07-21,Paid,Basic,2023-10-14
5786,5786,179.73,2023-02-14,2022-07-07,Due,Unlimited,2023-07-05
5787,5787,148.84,2023-02-09,2022-06-09,Due,Basic,2023-10-28
5788,5788,178.45,2022-08-22,2023-06-11,Paid,Unlimited,2023-03-13
5789,5789,118.58,2022-12-16,2022-09-17,Paid,Unlimited,2023-01-25
5790,5790,41.64,2023-03-11,2022-11-17,Paid,Basic,2023-12-22
5791,5791,121.89,2022-06-17,2022-10-26,Paid,Basic,2023-09-09
5792,5792,43.8,2023-07-26,2022-09-01,Due,Unlimited,2023-10-01
5793,5793,116.04,2022-03-10,2022-11-19,Due,Premium,2023-03-17
5794,5794,43.26,2023-03-03,2022-07-27,Paid,Premium,2023-11-30
5795,5795,135.35,2022-09-07,2023-08-03,Paid,Unlimited,2023-07-07
5796,5796,197.35,2022-04-26,2022-11-19,Paid,Basic,2023-10-11
5797,5797,167.45,2022-12-30,2023-05-08,Paid,Premium,2023-08-02
5798,5798,127.83,2022-11-01,2023-12-19,Paid,Unlimited,2023-09-02
5799,5799,70.23,2022-06-22,2022-03-27,Paid,Unlimited,2023-09-27
5800,5800,198.0,2023-12-15,2023-01-08,Due,Basic,2023-05-05
5801,5801,94.84,2022-02-22,2022-08-20,Paid,Premium,2023-10-31
5802,5802,63.32,2023-05-23,2023-08-26,Due,Unlimited,2023-07-18
5803,5803,68.37,2022-06-02,2022-04-08,Paid,Basic,2023-12-14
5804,5804,107.58,2022-02-15,2023-03-17,Due,Basic,2023-12-02
5805,5805,122.33,2022-09-15,2023-10-07,Paid,Basic,2023-05-07
5806,5806,146.26,2023-02-21,2022-08-07,Due,Basic,2023-02-28
5807,5807,137.9,2023-05-31,2023-06-12,Due,Basic,2023-10-03
5808,5808,45.53,2023-07-15,2023-08-20,Due,Basic,2023-09-22
5809,5809,150.01,2022-05-06,2022-12-27,Paid,Basic,2023-11-07
5810,5810,196.19,2022-09-13,2022-08-09,Due,Basic,2023-12-25
5811,5811,117.17,2023-06-29,2023-03-13,Due,Premium,2023-09-11
5812,5812,149.7,2023-02-01,2023-12-24,Due,Premium,2023-04-09
5813,5813,139.99,2022-01-22,2023-11-26,Paid,Unlimited,2023-08-31
5814,5814,170.39,2022-08-04,2022-11-03,Due,Unlimited,2023-05-09
5815,5815,142.46,2022-11-07,2023-08-16,Paid,Basic,2023-06-07
5816,5816,98.75,2022-07-30,2022-06-30,Due,Premium,2023-07-04
5817,5817,135.66,2022-06-02,2023-04-23,Due,Premium,2023-10-01
5818,5818,32.93,2022-01-16,2023-07-02,Paid,Basic,2023-10-20
5819,5819,192.12,2022-10-31,2022-03-20,Paid,Basic,2023-03-19
5820,5820,182.76,2023-05-20,2022-05-13,Due,Premium,2023-05-28
5821,5821,59.95,2023-01-31,2022-06-21,Paid,Basic,2023-04-17
5822,5822,149.8,2022-11-29,2022-01-20,Paid,Basic,2023-12-02
5823,5823,194.26,2023-09-21,2023-09-05,Paid,Unlimited,2023-03-23
5824,5824,175.01,2023-10-09,2023-05-28,Paid,Basic,2023-06-01
5825,5825,64.27,2022-10-11,2022-08-21,Due,Unlimited,2023-01-25
5826,5826,101.1,2022-07-23,2023-06-17,Due,Premium,2023-11-23
5827,5827,146.89,2023-02-25,2023-02-04,Paid,Premium,2023-07-18
5828,5828,134.29,2023-12-11,2023-07-04,Due,Basic,2023-11-01
5829,5829,187.65,2022-03-02,2022-02-16,Paid,Basic,2023-01-07
5830,5830,47.29,2023-08-02,2023-11-03,Due,Basic,2023-06-16
5831,5831,128.27,2023-04-22,2022-10-20,Due,Basic,2023-01-19
5832,5832,58.63,2022-08-02,2022-12-19,Due,Unlimited,2023-11-16
5833,5833,83.84,2023-01-01,2022-07-27,Paid,Premium,2023-12-07
5834,5834,180.67,2022-01-09,2022-01-25,Due,Premium,2023-01-28
5835,5835,90.66,2022-02-28,2022-01-25,Paid,Premium,2023-01-14
5836,5836,157.17,2023-10-03,2023-12-25,Due,Unlimited,2023-08-06
5837,5837,186.93,2023-03-27,2022-05-15,Due,Unlimited,2023-08-25
5838,5838,29.06,2022-03-07,2022-11-13,Paid,Premium,2023-05-24
5839,5839,50.36,2022-10-02,2022-03-14,Paid,Premium,2023-09-09
5840,5840,168.52,2022-07-27,2022-02-11,Due,Basic,2023-06-15
5841,5841,98.49,2023-08-25,2022-10-14,Paid,Unlimited,2023-01-03
5842,5842,160.43,2022-04-02,2022-08-07,Paid,Basic,2023-04-23
5843,5843,22.56,2023-06-28,2023-05-23,Due,Premium,2023-06-23
5844,5844,48.93,2022-11-06,2022-10-06,Paid,Premium,2023-03-13
5845,5845,158.19,2023-07-30,2023-02-19,Due,Unlimited,2023-02-13
5846,5846,65.0,2022-12-23,2022-06-14,Paid,Unlimited,2023-10-08
5847,5847,60.14,2022-10-28,2023-09-25,Paid,Basic,2023-05-08
5848,5848,145.32,2022-12-09,2022-12-21,Due,Premium,2023-04-20
5849,5849,152.99,2023-01-09,2022-10-23,Paid,Premium,2023-02-01
5850,5850,80.64,2022-04-08,2022-08-26,Paid,Premium,2023-07-01
5851,5851,96.33,2022-04-18,2023-09-17,Due,Basic,2023-12-15
5852,5852,67.01,2022-01-13,2022-03-25,Due,Basic,2023-11-26
5853,5853,53.29,2023-04-28,2023-06-21,Paid,Premium,2023-12-01
5854,5854,176.24,2022-06-17,2023-04-02,Due,Unlimited,2023-04-03
5855,5855,93.32,2023-09-05,2023-03-10,Paid,Unlimited,2023-04-26
5856,5856,85.01,2022-02-06,2022-08-02,Due,Premium,2023-08-30
5857,5857,58.74,2022-10-18,2023-06-11,Paid,Unlimited,2023-01-06
5858,5858,92.5,2022-01-17,2023-10-22,Due,Unlimited,2023-04-17
5859,5859,77.78,2022-05-07,2022-10-05,Due,Unlimited,2023-04-26
5860,5860,168.74,2023-10-03,2023-10-06,Due,Basic,2023-03-25
5861,5861,77.58,2023-05-08,2023-08-17,Paid,Unlimited,2023-03-21
5862,5862,193.89,2023-09-01,2023-03-25,Due,Basic,2023-01-08
5863,5863,36.67,2023-05-02,2023-03-30,Paid,Premium,2023-11-24
5864,5864,199.44,2023-05-31,2023-10-17,Due,Basic,2023-03-23
5865,5865,27.64,2022-08-24,2022-05-03,Due,Basic,2023-01-11
5866,5866,183.82,2022-02-11,2023-08-12,Paid,Basic,2023-09-16
5867,5867,30.9,2023-01-17,2022-03-31,Due,Basic,2023-05-31
5868,5868,105.18,2022-04-08,2022-01-31,Due,Basic,2023-12-19
5869,5869,60.67,2022-08-31,2023-07-21,Due,Premium,2023-02-15
5870,5870,48.76,2022-07-05,2022-01-20,Paid,Premium,2023-01-06
5871,5871,57.56,2022-04-18,2023-09-04,Paid,Unlimited,2023-05-22
5872,5872,117.65,2022-02-13,2023-03-08,Paid,Unlimited,2023-06-21
5873,5873,53.09,2023-09-26,2022-08-03,Due,Premium,2023-11-15
5874,5874,36.08,2023-03-25,2023-07-12,Due,Basic,2023-09-06
5875,5875,162.09,2022-09-19,2022-07-26,Paid,Basic,2023-06-04
5876,5876,43.67,2023-08-30,2023-11-28,Paid,Basic,2023-05-07
5877,5877,61.5,2023-12-03,2023-09-07,Due,Premium,2023-03-22
5878,5878,72.31,2023-11-25,2022-12-28,Due,Unlimited,2023-02-14
5879,5879,48.66,2023-06-18,2022-07-17,Paid,Basic,2023-08-13
5880,5880,121.53,2022-04-24,2022-05-12,Paid,Premium,2023-04-12
5881,5881,82.18,2023-06-17,2022-07-18,Due,Premium,2023-11-18
5882,5882,71.36,2023-08-15,2023-12-03,Due,Premium,2023-03-12
5883,5883,74.08,2023-11-20,2022-01-21,Paid,Unlimited,2023-01-17
5884,5884,28.34,2022-05-31,2022-02-05,Paid,Unlimited,2023-06-26
5885,5885,97.58,2023-08-11,2023-01-04,Paid,Basic,2023-06-19
5886,5886,98.3,2022-05-04,2023-01-08,Paid,Basic,2023-06-21
5887,5887,127.36,2023-06-07,2022-08-31,Due,Premium,2023-04-09
5888,5888,182.69,2022-01-23,2023-07-13,Paid,Premium,2023-08-04
5889,5889,111.74,2022-02-18,2023-10-03,Paid,Premium,2023-11-02
5890,5890,73.17,2022-04-07,2022-03-08,Due,Basic,2023-08-09
5891,5891,134.02,2022-04-26,2023-01-08,Paid,Basic,2023-04-16
5892,5892,55.72,2023-08-25,2022-08-15,Paid,Premium,2023-06-10
5893,5893,37.14,2022-11-19,2023-07-25,Due,Premium,2023-09-07
5894,5894,162.84,2022-06-10,2023-09-16,Due,Unlimited,2023-04-10
5895,5895,168.01,2023-01-11,2023-07-25,Paid,Unlimited,2023-09-21
5896,5896,78.06,2023-08-06,2022-11-26,Paid,Unlimited,2023-01-18
5897,5897,117.75,2022-09-08,2022-11-08,Due,Unlimited,2023-11-19
5898,5898,170.57,2022-06-17,2023-06-16,Paid,Unlimited,2023-08-30
5899,5899,174.05,2023-02-25,2022-01-29,Due,Premium,2023-05-11
5900,5900,156.89,2022-02-17,2023-05-14,Due,Premium,2023-09-26
5901,5901,105.18,2022-11-21,2023-06-17,Paid,Basic,2023-05-15
5902,5902,86.75,2023-03-03,2022-09-24,Paid,Unlimited,2023-09-11
5903,5903,36.04,2023-07-31,2023-08-29,Paid,Premium,2023-05-21
5904,5904,100.32,2023-10-23,2022-12-30,Paid,Unlimited,2023-12-25
